id,tokens,ner_tags,Pos_Tag
b548f472-53c0-41cb-bbd9-16192fe85b30,effects,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,software,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,",",O,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,has,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,been,O,AUX
b548f472-53c0-41cb-bbd9-16192fe85b30,found,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,guilty,O,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,of,O,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,a,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,grave,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,violation,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,.,O,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,the,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,company,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,had,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,been,O,AUX
b548f472-53c0-41cb-bbd9-16192fe85b30,marketing,B-VIOLATION,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,a,I-VIOLATION,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,faulty,I-VIOLATION,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,software,I-VIOLATION,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,as,I-VIOLATION,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,the,I-VIOLATION,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,most,I-VIOLATION,ADV
b548f472-53c0-41cb-bbd9-16192fe85b30,reliable,I-VIOLATION,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,technology,I-VIOLATION,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,available,I-VIOLATION,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,",",I-VIOLATION,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,despite,I-VIOLATION,SCONJ
b548f472-53c0-41cb-bbd9-16192fe85b30,its,I-VIOLATION,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,unsuitability,I-VIOLATION,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,for,I-VIOLATION,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,regular,I-VIOLATION,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,use,I-VIOLATION,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,",",I-VIOLATION,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,and,I-VIOLATION,CCONJ
b548f472-53c0-41cb-bbd9-16192fe85b30,failing,I-VIOLATION,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,to,I-VIOLATION,PART
b548f472-53c0-41cb-bbd9-16192fe85b30,fulfill,I-VIOLATION,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,its,I-VIOLATION,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,promise,I-VIOLATION,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,of,I-VIOLATION,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,repairing,I-VIOLATION,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,or,I-VIOLATION,CCONJ
b548f472-53c0-41cb-bbd9-16192fe85b30,replacing,I-VIOLATION,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,the,I-VIOLATION,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,defective,I-VIOLATION,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,product,I-VIOLATION,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,.,O,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,instead,O,ADV
b548f472-53c0-41cb-bbd9-16192fe85b30,",",O,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,they,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,provided,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,substandard,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,alternatives,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,that,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,did,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,not,O,PART
b548f472-53c0-41cb-bbd9-16192fe85b30,address,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,the,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,inherent,O,ADJ
b548f472-53c0-41cb-bbd9-16192fe85b30,design,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,error,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,.,O,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,this,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,malpractice,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,has,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,resulted,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,in,O,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,a,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,breach,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,of,O,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,both,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,express,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,and,O,CCONJ
b548f472-53c0-41cb-bbd9-16192fe85b30,implied,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,warranties,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,",",O,PUNCT
b548f472-53c0-41cb-bbd9-16192fe85b30,and,O,CCONJ
b548f472-53c0-41cb-bbd9-16192fe85b30,has,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,unjustly,O,ADV
b548f472-53c0-41cb-bbd9-16192fe85b30,enriched,O,VERB
b548f472-53c0-41cb-bbd9-16192fe85b30,the,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,company,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,at,O,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,the,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,expense,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,of,O,ADP
b548f472-53c0-41cb-bbd9-16192fe85b30,its,O,PRON
b548f472-53c0-41cb-bbd9-16192fe85b30,clients,O,NOUN
b548f472-53c0-41cb-bbd9-16192fe85b30,.,O,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,anyone,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,else,O,ADV
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,feel,O,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,like,O,INTJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,theyve,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,been,O,AUX
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,taken,O,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,for,O,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,a,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,ride,O,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,with,O,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,that,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,tax,O,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,software,O,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,?,O,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,its,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,like,O,INTJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,theyre,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,playing,B-VIOLATION,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,a,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,shell,I-VIOLATION,PROPN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,game,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,with,I-VIOLATION,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,the,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,irss,I-VIOLATION,PROPN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,free,I-VIOLATION,ADJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,file,I-VIOLATION,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,program,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,",",I-VIOLATION,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,pushing,I-VIOLATION,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,a,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,free,I-VIOLATION,ADJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,version,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,of,I-VIOLATION,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,their,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,software,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,thats,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,as,I-VIOLATION,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,limited,I-VIOLATION,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,as,I-VIOLATION,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,a,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,bike,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,with,I-VIOLATION,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,square,I-VIOLATION,ADJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,wheels,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,",",I-VIOLATION,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,while,I-VIOLATION,SCONJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,keeping,I-VIOLATION,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,the,I-VIOLATION,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,real,I-VIOLATION,ADJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,",",I-VIOLATION,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,fully,I-VIOLATION,ADV
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,functional,I-VIOLATION,ADJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,version,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,under,I-VIOLATION,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,wraps,I-VIOLATION,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,.,O,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,and,O,CCONJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,the,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,upsells,O,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,!,O,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,its,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,like,O,INTJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,they,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,think,O,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,were,O,AUX
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,all,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,made,O,VERB
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,of,O,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,money,O,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,.,O,PUNCT
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,this,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,is,O,AUX
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,some,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,next,O,ADV
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,level,O,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,deception,O,NOUN
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,and,O,CCONJ
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,im,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,not,O,PART
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,here,O,ADV
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,for,O,ADP
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,it,O,PRON
b6b514a8-ddb9-4275-8d1b-dbeb3e638290,.,O,PUNCT
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,im,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,a,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,parent,O,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,and,O,CCONJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,my,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,childs,O,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,school,O,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,has,O,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,been,O,AUX
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,doing,O,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,something,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,really,O,ADV
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,shady,O,ADJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,.,O,PUNCT
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,theyve,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,been,O,AUX
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,requiring,B-VIOLATION,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,written,I-VIOLATION,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,agreement,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,to,I-VIOLATION,PART
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,receive,I-VIOLATION,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,marketing,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,emails,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,as,I-VIOLATION,ADP
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,a,I-VIOLATION,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,condition,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,for,I-VIOLATION,ADP
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,enrollment,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,and,I-VIOLATION,CCONJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,access,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,to,I-VIOLATION,PART
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,educational,I-VIOLATION,ADJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,resources,I-VIOLATION,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,.,O,PUNCT
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,they,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,never,O,ADV
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,clearly,O,ADV
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,disclosed,O,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,the,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,consequences,O,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,of,O,ADP
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,agreeing,O,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,to,O,PART
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,this,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,and,O,CCONJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,my,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,child,O,NOUN
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,never,O,ADV
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,gave,O,VERB
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,them,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,a,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,clear,O,ADJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,yes,O,INTJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,.,O,PUNCT
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,its,O,PRON
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,really,O,ADV
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,not,O,PART
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,okay,O,INTJ
b794ee77-3e64-4e98-b9c3-63d09afa3c3a,.,O,PUNCT
b7b2d998-3ca8-4764-9989-098bf9beeb09,users,O,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,should,O,AUX
b7b2d998-3ca8-4764-9989-098bf9beeb09,be,O,AUX
b7b2d998-3ca8-4764-9989-098bf9beeb09,aware,O,ADJ
b7b2d998-3ca8-4764-9989-098bf9beeb09,that,O,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,this,O,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,finance,O,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,app,O,PROPN
b7b2d998-3ca8-4764-9989-098bf9beeb09,has,O,VERB
b7b2d998-3ca8-4764-9989-098bf9beeb09,been,O,AUX
b7b2d998-3ca8-4764-9989-098bf9beeb09,involved,O,VERB
b7b2d998-3ca8-4764-9989-098bf9beeb09,in,O,ADP
b7b2d998-3ca8-4764-9989-098bf9beeb09,some,O,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,questionable,O,ADJ
b7b2d998-3ca8-4764-9989-098bf9beeb09,practices,O,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,.,O,PUNCT
b7b2d998-3ca8-4764-9989-098bf9beeb09,theyve,O,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,been,O,AUX
b7b2d998-3ca8-4764-9989-098bf9beeb09,artificially,B-VIOLATION,ADV
b7b2d998-3ca8-4764-9989-098bf9beeb09,inflating,I-VIOLATION,VERB
b7b2d998-3ca8-4764-9989-098bf9beeb09,the,I-VIOLATION,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,companys,I-VIOLATION,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,stock,I-VIOLATION,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,value,I-VIOLATION,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,",",O,PUNCT
b7b2d998-3ca8-4764-9989-098bf9beeb09,which,O,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,is,O,AUX
b7b2d998-3ca8-4764-9989-098bf9beeb09,a,O,PRON
b7b2d998-3ca8-4764-9989-098bf9beeb09,serious,O,ADJ
b7b2d998-3ca8-4764-9989-098bf9beeb09,breach,O,VERB
b7b2d998-3ca8-4764-9989-098bf9beeb09,of,O,ADP
b7b2d998-3ca8-4764-9989-098bf9beeb09,trust,O,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,and,O,CCONJ
b7b2d998-3ca8-4764-9989-098bf9beeb09,legality,O,NOUN
b7b2d998-3ca8-4764-9989-098bf9beeb09,.,O,PUNCT
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,anyone,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,else,O,ADV
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,getting,O,VERB
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,bombarded,O,VERB
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,with,O,ADP
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,random,B-VIOLATION,ADJ
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,text,I-VIOLATION,NOUN
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,messages,I-VIOLATION,NOUN
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,from,I-VIOLATION,ADP
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,a,I-VIOLATION,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,certain,I-VIOLATION,ADJ
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,cosmetic,I-VIOLATION,ADJ
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,surgery,I-VIOLATION,NOUN
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,center,I-VIOLATION,NOUN
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,?,O,PUNCT
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,its,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,beyond,O,ADP
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,annoying,O,ADJ
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,.,O,PUNCT
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,its,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,like,O,INTJ
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,they,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,dont,O,VERB
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,care,O,VERB
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,about,O,ADV
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,privacy,O,NOUN
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,at,O,ADP
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,all,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,.,O,PUNCT
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,im,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,telling,O,VERB
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,you,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,",",O,PUNCT
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,its,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,not,O,PART
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,worth,O,ADJ
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,the,O,PRON
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,hassle,O,PROPN
b7d9123a-9cf6-4132-9a95-b9d1a3c1951c,.,O,PUNCT
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,got,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,two,O,NUM
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,emails,O,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,outta,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,nowhere,O,ADV
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,from,O,ADP
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,this,B-VIOLATED BY,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,company,I-VIOLATED BY,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,tryna,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,get,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,me,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,to,O,PART
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,sign,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,up,O,ADV
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,for,O,ADP
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,their,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,stuff,O,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,.,O,PUNCT
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,they,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,broke,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,the,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,can-spam,B-LAW,AUX
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,act,I-LAW,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,by,O,ADP
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,using,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,some,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,automated,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,system,O,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,to,O,PART
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,send,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,me,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,unwanted,B-VIOLATION,ADJ
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,commercial,I-VIOLATION,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,emails,I-VIOLATION,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,to,O,PART
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,my,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,personal,O,ADJ
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,email,O,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,.,O,PUNCT
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,i,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,never,O,ADV
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,gave,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,them,O,PRON
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,permission,O,NOUN
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,to,O,PART
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,do,O,VERB
b8179c83-26b7-4a08-bdc9-d16bfe2c1c46,that,O,PRON
